track_id,path,instrument_vector,rhythm_vector,timbre_vector,harmony_vector,genre
track_0986860,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/60/986860.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2673913935214022, 0.9247085005281269, 0.00030985809860120683, 0.27064639039847616, 0.0011397083042777177, 0.0013551386927715826, 0.012267566544250237, 0.0032945992068376694, 0.001408470849376643, 1.9366462226996605e-05]","[0.34845605073216596, 0.19007123009796026, 0.48181299378458403, 0.16086213986853493, 0.005504879229706883, 8.652556447978454e-07, 0.7622606948455062, -9.086673757484127e-05, 6.648033914437156e-06, -0.038988877393766656, 0.03356018847770484, 0.0033795844936003352, 0.0052706144696420525, 0.0010805224574871254, 0.005629394557632487, -0.00010184433338697739, 0.0019482106688122824, -1.4159787871295863e-05, 0.00241669571457888, 0.000493748607269158, 0.002395375315243396, 0.0008733019728178505, 0.021191128750922928, 0.010191415678671557, 0.004424571203071383, 0.003035542649409382, 0.0030177373923262764, 0.0022745222582253987, 0.0021865761549305085, 0.0020240519429481655, 0.00183937357437039, 0.0018425399176066012, 0.0022274600407175237, 0.002008375832503535, 0.001928824555198573]","[0.16424631288892905, 0.056738594097059815, 0.6664005891387338, 0.03831285682614432, 0.02413732435012083, 0.010884014747191079, 0.0323679921211189, 0.016659661543245212, 0.7181357507806129, -0.010546156715618192, 0.0799072101225687, -0.0021486737498801135]","[0.0,0.0,0.0,0.0,1.0,0.0]"
track_1186162,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/1186162.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2581392539597431, 0.9309933895753485, 0.00033397349774651615, 0.25801202482457697, 0.0012499249329060052, 0.000781402189368151, 0.006051737638426738, 0.0022724099473930494, 0.0010752992602761377, 3.3077233402612344e-05]","[0.3443526653772308, 0.14785865053103825, 0.5405028371062232, 0.16103373404891072, 0.007579306066116235, 2.0040961722600175e-07, 0.732693374875315, 0.0010890171534698695, 4.814622502967721e-06, -0.04848066014850892, 0.033477314837814215, 0.007735387002825132, 0.009389792178594371, 0.005279303945235688, 0.004827500718034126, 0.0010393256241287097, 0.0017542867833254452, -0.002742331363081078, -0.001718530777440265, -0.0017504764254153288, -0.0009675354023501225, -0.002939261827964738, 0.026783917589432837, 0.007651677727059253, 0.005975543402385651, 0.0039469441816924996, 0.003078915570736591, 0.0028189881615596204, 0.002524493557279666, 0.002328262378290401, 0.002341311578663599, 0.002064072799288444, 0.002421660898221829, 0.0027743410572030652, 0.002894039319585169]","[0.24418780249909147, 0.11665787127052496, 0.5875045266881964, 0.1127568894662092, 0.025817291389057914, 0.012766870095080813, 0.04098632048275965, 0.022206214807993035, 0.7134912216483684, 0.17041872978617073, 0.15073056073568175, 0.0710850508874065]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_0352691,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/91/352691.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3213581693084537, 0.8884664005692785, 0.00022837180233861238, 0.32748932171154294, 0.0014341998505793577, 0.0012150003114033284, 0.009411083687983567, 0.0034620163840607095, 0.0017274578879704213, 5.263149825018988e-05]","[0.39335987375566484, 0.11069098095067818, 0.45333491807229337, 0.1358007232415727, 0.015023291498343354, 7.806592791630656e-06, 0.7614343847649357, 0.0019330010314693939, 6.855914738798617e-06, -0.12546650444727003, 0.10186159676109684, -0.013405509946216261, 0.01618575382930542, 0.006608300851969541, 0.001955102887766574, 0.0024738383968104394, -0.004703643040786789, 0.00012201550961884394, -0.0018829056729689768, -0.00412157472890053, -0.00482561036317548, -0.002592696281420781, 0.04024119990395127, 0.019768414543946778, 0.011663584986665206, 0.007138479484267183, 0.006592097411045321, 0.0039474383737916315, 0.0033398547565071015, 0.003882225586282529, 0.0038364938577841274, 0.0037239962959681877, 0.004798147276337582, 0.004003349651439232, 0.003704709181043728]","[0.20704487100950136, 0.06204606096780286, 0.6338677829459037, 0.04568546679892755, 0.0259093225332424, 0.017693838100499258, 0.0415664960979223, 0.029794662102444983, 0.707060257383967, 0.20542102534734955, -0.03438522998189344, 0.04992964968418626]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_1339230,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/30/1339230.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2807773652675395, 0.9176854880224231, 0.00039342590399784043, 0.280924128986456, 0.0006493095345301342, 0.002026158360578971, 0.00917353871419152, 0.002806081417496701, 0.0015297640987861898, 1.3838030140032192e-05]","[0.42543988765971363, 0.10910057561365645, 0.5490373500822566, 0.11176907437400543, 0.009837462722724783, 2.4046456709952926e-06, 0.6964985393227147, 0.002128916011312397, 3.8712189768826334e-06, -0.0613154975453436, 0.05306746818686657, -0.00047978363095034434, 0.006272780542382052, -0.008466036868848054, -0.0020627083290514956, -0.002908096581432834, -0.0037413465862276077, -0.004956506956664318, -0.0005999390225481939, 0.002121851315280824, 0.005332274678780552, 0.0025633080016697262, 0.028639139188027875, 0.009072072550074766, 0.005000234707185277, 0.008947003950951686, 0.005586983761260974, 0.003990995734476898, 0.0037473095300577398, 0.003386035114177316, 0.0037430073268236003, 0.004298390448419359, 0.004281594308996295, 0.004448711430153136, 0.004811602760055947]","[0.27712530590472245, 0.08594615055351397, 0.5508833259003291, 0.06813780096083308, 0.03997433441344227, 0.03237333350813195, 0.060518634836521173, 0.050640457100857565, 0.7196520711884312, 0.1497691152728154, -0.2294324138762909, 0.07653469914275203]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_1098401,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/01/1098401.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23341947645509856, 0.9445636452830765, 0.00010414262557596225, 0.23071805114430052, 0.0010279996968772572, 0.0006023108152864087, 0.008725875387346203, 0.0023463873536185174, 0.0009855558505596324, 2.7102496132677143e-05]","[0.37928156894089043, 0.1160141574962891, 0.42363547374451793, 0.07266325261186252, 0.004305482946880813, 5.688849434596854e-07, 0.8101943504986608, 0.0004481910316752634, 2.858080159477572e-06, -0.03088891553506722, 0.015788330711320638, 0.0020722705181892994, 0.007470048960403832, 0.0010532288054199697, 0.0009898180129929916, -0.0004282584865407447, 0.000733338408064458, -0.000705905879524867, 0.0011198743091308083, -0.00017073912020115897, -0.00017842338522112316, -0.0007044374520820177, 0.013015169254659922, 0.0051677486662024385, 0.003951512655591137, 0.0022471205810052444, 0.0017959737000328225, 0.0016333415543857636, 0.0014828797897251274, 0.0012720880730493244, 0.001327236670344412, 0.0013842952741579724, 0.0014943901119629267, 0.0015166971797387844, 0.001523733197982474]","[0.17504213954564593, 0.06421743837722135, 0.661893628885025, 0.04031745487420714, 0.031017134770331644, 0.014030934207294074, 0.04586944420011679, 0.024317968128998998, 0.7130165015510191, 0.08614758486432733, 0.07220327815502926, 0.025022917053068694]","[0.0,0.0,0.0,0.0,1.0,0.0]"
track_1107251,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/51/1107251.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2469055262614003, 0.9376844706717025, 0.0014944555488851556, 0.24397432935972196, 0.0012478796081045105, 0.001691570143217441, 0.015187699015524974, 0.0045047786619911104, 0.0020998802483668745, 2.0892425398135536e-05]","[0.39573118090838044, 0.1600652471716413, 0.3976433355978431, 0.07880876316005132, 0.003853681125570346, 5.153187475059643e-07, 0.8079387756464389, 0.0002057803572969476, 2.618319021283445e-06, -0.00961602651575741, 0.012971950626549504, -0.0007612322437178277, 0.007358284045126561, 0.0005824034722989634, 0.00037573401358678894, 0.0002498287331098587, 0.000516779709375135, -0.0003793959786721779, -6.379715161574371e-05, -0.001233449163502733, 0.001061291858685577, -3.9530631519409936e-05, 0.01529156463765962, 0.005877837293790566, 0.004522851912818214, 0.0037715935227740833, 0.002713420813314465, 0.0024305499360737803, 0.0022402545300220194, 0.002245793662630724, 0.0019754970409652057, 0.0020368347240865624, 0.002221173817884753, 0.0018988005235649873, 0.0017005401618508682]","[0.16447385709350668, 0.06230062258397218, 0.6707555573332716, 0.039254788712304214, 0.02491405448380203, 0.015621659236290102, 0.036602731483500614, 0.027568559111031746, 0.7125258081797234, 0.08200726448920273, 0.0028115253974250825, 0.014912124270540545]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_0387422,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/22/387422.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6625045648701547, 0.34787377259332547, 0.00025567567154645383, 0.6626167097015723, 0.0016921663603897948, 0.003829639553789974, 0.030542488962806848, 0.007250411379948455, 0.0027618157170439177, 3.5110223124787466e-05]","[0.34287474072556895, 0.21423229885061765, 0.48624242840558085, 0.1508746319824353, 0.00514037337161181, 3.1844901392074586e-09, 0.7571231259684433, 0.0004090708289144118, 4.5766014705800515e-06, -0.051955849685180654, 0.026715293981517355, 0.009405967399710257, 0.008099104307340033, 0.0005134719841170161, 0.0056909667525964725, 0.0004629408770670422, 0.00207053071062546, 0.00030346184932144926, 0.001352951777018633, -0.00022635908081218673, 0.00015129461331043657, -0.0005194040780109727, 0.01714080940198797, 0.009369714133108666, 0.005797969079020288, 0.0037365972935569317, 0.0036102817014049674, 0.0027747501660971936, 0.0025012207469683853, 0.0018976842331944735, 0.0019414115040369434, 0.0023229624572765617, 0.0017944457409709356, 0.0016332961985602034, 0.0017712028956474756]","[0.15988282877794166, 0.06549807169782752, 0.6664572167378972, 0.037036141814902536, 0.021771714229529872, 0.009846773840532171, 0.0324470693012807, 0.017179001389111177, 0.7133293062776603, 0.11056805584848166, -0.017082592746702346, -0.03654969342023127]","[0.0,0.0,0.0,0.0,1.0,0.0]"
track_1398420,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/20/1398420.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2590281726621222, 0.9295614728528864, 0.0017927518811698235, 0.26188883600499274, 0.001224447962097301, 0.0016534515061970266, 0.014216288870113681, 0.004569481577135862, 0.0019186157484426742, 1.6713133685161845e-05]","[0.32722547937768226, 0.22046158815273043, 0.46757371259773606, 0.1938167712690542, 0.005059614786486491, 3.032491832486428e-08, 0.7654176109655544, 0.0006199882052207494, 7.331654514222218e-06, -0.02816719090937743, 0.023179822917219553, 0.005977297641394217, 0.0071823458839576654, 0.003799018798006947, 0.004976494809000651, 0.0024398456340363034, 0.0036594291586717845, 0.0012940154701498383, 0.0022816329051888544, 0.0006643289198627428, 0.0015399686351972948, 0.0012991244823389266, 0.023760411894089246, 0.009016760845386164, 0.007498819670815802, 0.0040732859407693394, 0.0028951753916261324, 0.0023394178934808703, 0.001961657092342753, 0.00182392381739937, 0.0015096444894116968, 0.0016875375639073503, 0.0015537049507129293, 0.0016471775904045134, 0.0014331462686846834]","[0.17241166655135867, 0.06985070884241043, 0.660736968151752, 0.04856461525547156, 0.01911039657830092, 0.008910916993516751, 0.02679531732881632, 0.015090760469629283, 0.7113215582047617, 0.0960420940440576, -0.013911827002069435, -0.09837133254567772]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1375203,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/1375203.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.30288995007347125, 0.9029871030374804, 0.0003232724185419592, 0.30462215524155967, 0.001265622240495188, 0.0007673366603074754, 0.008288645554860745, 0.002331523819782005, 0.0009374335664004596, 2.980009888407545e-05]","[0.3994847018340359, 0.11005866711510845, 0.41948825449069765, 0.06751504908105913, 0.006684007969478426, 6.688281240142034e-10, 0.8034867286462762, 0.0009977469865196107, 1.7268485056748587e-06, -0.03467340856021893, 0.021474072213002182, -0.007209988314067666, 0.008788793878222314, -0.003454769769506166, -0.00015056071605719983, -0.0012508835225932251, -0.002817083358774521, -0.008412739089521318, -0.003508701378808565, -0.0004062174786515862, -0.002053131630243293, -0.004560080679274111, 0.011305663561580118, 0.005323323653397658, 0.0033201160083665008, 0.0023925069102390933, 0.002624912915206553, 0.002113859937123887, 0.0018466766417120748, 0.002083771626608814, 0.002044733439173098, 0.0019242169816503893, 0.0022599445070466254, 0.0019141581881109311, 0.0016719327179421529]","[0.2425707886579105, 0.07370468273823554, 0.597698804343442, 0.05722141481079544, 0.04629936772397708, 0.0273544706347561, 0.07038038593574208, 0.0429644792717403, 0.7287310540190405, 0.18153962029899953, 0.0001618518874078312, 0.03888481015592622]","[1.0,0.0,1.0,0.0,0.0,0.0]"
track_1414965,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1414965.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.29513406876712245, 0.9087061003452345, 8.395394812190809e-05, 0.2951713551005402, 0.00038002656180926415, 0.0016278552606536064, 0.003817877298118871, 0.002178460665228615, 0.0009204900650898584, 7.221727489102137e-05]","[0.40967246156282905, 0.13134052955095632, 0.5383783982638073, 0.17800048962104548, 0.014654970794509442, 2.374114341926734e-06, 0.6817815109741273, 0.00315306991260801, 5.550656071601413e-06, -0.14687316885733154, 0.06973124634875115, 0.001981608376267433, 0.007554396336032213, 0.0005306315386144375, -0.00864804263255638, -0.009248791578185336, -0.0072424450685313, -0.005650879072856814, -0.006285826454246093, -0.010170677821676861, -0.006471132184198721, -0.0051447390009205585, 0.027555563725524337, 0.014384946355502781, 0.010910146318482238, 0.00605989739265194, 0.006480067936062793, 0.005645669758865365, 0.004841130850545393, 0.004832176830825751, 0.004874401187551212, 0.004670267163663272, 0.005591845315318745, 0.005575863181164312, 0.005467329771218866]","[0.26399791675453277, 0.0834919984298013, 0.5659376163918483, 0.06968974368152775, 0.036845702957964445, 0.02547425059850574, 0.05817346375173866, 0.04174586320457874, 0.7185181668859508, 0.27288094796434587, -0.015818894993940198, 0.008724822651049716]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_1012592,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/92/1012592.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.27834841908192404, 0.9190221392590886, 0.001179685336886409, 0.2787700489085902, 0.000286874149881074, 0.0027765327983892605, 0.013399765168126309, 0.0038593780425846234, 0.0020231036136272892, 2.0866813298706054e-05]","[0.36062552694156313, 0.17222532423237283, 0.4136756599622563, 0.09742543984582752, 0.0032829494265941223, 4.2590319666505725e-06, 0.8116616500318089, -0.00013718192728570823, 4.0116750904693495e-06, -0.013809145006734963, 0.013150714268948623, 0.0041974075002639884, 0.0036241679759892085, 0.001292250944655909, 0.0016872421727977672, 0.0006042878257013672, 0.0007961426992016255, -0.00011757493522680427, 0.0006146898655725664, 0.0002287470295536025, 0.0011909793863417934, 0.00018872255691718514, 0.019348499618971893, 0.005919332180684326, 0.003990342967829221, 0.0027932371492969026, 0.0027226933667811033, 0.0018548857310107612, 0.002233327138271799, 0.001581413898390095, 0.0014530429586252869, 0.0014337560625387027, 0.0014449852685803361, 0.0013113603334376147, 0.0013126661727781447]","[0.11852463627896064, 0.03391441402257864, 0.7079813876165785, 0.02286658888374987, 0.01957978186978273, 0.0103320492511827, 0.026335785732818216, 0.016060119353296303, 0.6934366645024919, -0.004269511164714795, -0.025670776054180913, 0.008243283873289242]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_0347638,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/347638.npy,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2363298719897218, 0.9421865541313664, 0.00028822861422426, 0.2373447044758404, 0.0002480089428336016, 0.0020671642619745395, 0.009359932235044565, 0.0024534044741435787, 0.0014607882880288187, 2.9950335039919774e-05]","[0.3769200960045908, 0.12926017326608322, 0.38569604650095435, 0.0754150990197104, 0.00389015022638666, 9.849781252655243e-09, 0.8284313773973006, -6.818462162918206e-05, 1.7550307546125222e-06, -0.010575681580328978, 0.013252299886934974, 0.0001024190176638241, 0.002427353648042717, 0.00039547772602589417, 0.0010155469089354141, -0.00032330482317045303, 0.001715210259309825, -0.001710941795820287, 0.0010149787545614, -0.0014706392073326213, -0.0008465669396591021, 0.00019536919258053502, 0.009615264244941366, 0.004973844394316519, 0.0027874459247991317, 0.0025784542665596016, 0.002005137274685281, 0.0016276933255666307, 0.0017372670872704684, 0.0016402871993498882, 0.001965198463359554, 0.0016315492632109365, 0.0012931402641770202, 0.0014254413309804023, 0.0013374137309391035]","[0.1711903218735501, 0.06369712925553343, 0.6476826445023817, 0.04964958289593203, 0.032604314222207366, 0.018288027092071772, 0.05180377529725417, 0.034056506052026245, 0.7142465704344184, 0.13289987121210114, 0.09307786383210527, -0.054439530570029704]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_0565795,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/95/565795.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[0.36503096056436357, 0.8578067886329845, 0.001050223497318476, 0.3613739237219807, 0.0011699492870504296, 0.0024802925842783083, 0.01705165905131484, 0.004961635167926061, 0.0021903176291756307, 2.1566496780568213e-05]","[0.36175982102832804, 0.1609548701940145, 0.42110020236924756, 0.10481646599049459, 0.004172949922366004, 3.0144086421067267e-06, 0.8082504432084845, -0.0009905139150897238, 4.8686543340564465e-06, -0.026434559697591765, 0.01584387030811465, 0.0013627739023707604, 0.009525408657521753, 0.0011622860010795954, 0.005348443119107112, 0.0011967089828609822, 0.00287748300609885, 0.001120542447663915, 0.0014551453624627975, 0.0008997604478646966, 0.001473709424586736, -0.0003541697024569233, 0.020478777971738322, 0.006836165541616209, 0.004882863983925581, 0.0034175860536261762, 0.0032483680162525863, 0.002140641488558983, 0.002045443773182495, 0.0018582383387508719, 0.0017346310131251996, 0.0014635473786843468, 0.0014115732771680476, 0.0012606325074104932, 0.0016196065984132]","[0.16399361172473756, 0.06602670786258563, 0.6806711289310542, 0.04318254738141113, 0.02002872203810477, 0.009672267044247599, 0.02954623150369229, 0.01753050653865177, 0.7053359240065076, 0.026309556420615703, 0.020462012180286645, -0.057306175026998994]","[0.0,0.0,0.0,1.0,1.0,0.0]"
track_0151019,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/19/151019.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3991064752642685, 0.824166708379245, 0.00015718459069882784, 0.40160665874412366, 0.0018866081021593638, 0.0005944224178016826, 0.012235062419988084, 0.004254992699220695, 0.001890247112334855, 0.00019434314672054945]","[0.4899098693748405, 0.12985610554304652, 0.3540155296647357, 0.12788573930146752, 0.015910593855937055, 3.2473633071587383e-09, 0.7403129911644253, 0.004178781055607179, 3.497462775287774e-06, -0.1988218971238274, 0.10407404422656963, -0.0018964358387790962, -0.016162540551046368, -0.0017794662281259688, -0.008386653914324435, -0.012277005097020911, -0.008609392901682783, -0.004723396659231013, -0.0015527904529752748, -0.001999849926575652, -0.0022151132630429085, 0.000996794934918858, 0.03086204788682179, 0.02083254588768749, 0.014401363364276875, 0.008491357699812812, 0.006455242051055151, 0.0071220779229130065, 0.006781509033261032, 0.006308458974054557, 0.008532990915238419, 0.007318557148571038, 0.006646652085171298, 0.008771957015763074, 0.007683139082330726]","[0.2714530010173583, 0.08515865908335467, 0.5818945234703605, 0.07012942594995869, 0.06360566960936752, 0.04684294020494375, 0.09751400985282599, 0.07032577174243713, 0.7160097412363641, 0.1869830339710828, 0.06423483146930571, -0.05557464834250903]","[1.0,0.0,0.0,0.0,0.0,0.0]"
