track_id,split
track_1143153,train
track_1127392,validation
track_0253757,train
track_0082642,train
track_0780389,train
track_0000955,train
track_1385196,train
track_0373290,test
track_1234093,train
track_1219472,test
track_1349482,train
track_1320020,train
track_1076454,validation
track_1087886,train
track_0996996,train
track_1128044,train
track_1097134,train
track_1367654,train
track_1380834,train
track_1037052,train
track_1075182,train
track_0139517,validation
track_1312860,train
track_0014013,train
track_0842774,train
track_0890974,train
track_1107022,train
track_1070607,train
track_0903594,train
track_1126702,validation
track_0517944,train
track_0897318,validation
track_1097126,test
track_1217790,train
track_0581066,train
track_1398422,validation
track_0768398,train
track_1033575,train
track_1231045,train
track_1400502,train
track_1221852,train
track_1102196,train
track_0151024,train
track_1082098,train
track_0760009,test
track_0647528,train
track_1098484,train
track_0034855,validation
track_1056140,train
track_1073701,train
track_1081801,train
track_1063454,validation
track_1289132,train
track_1277892,validation
track_1098500,test
track_1112018,train
track_0785423,validation
track_1401330,train
track_1388864,test
track_1408515,train
track_1169727,train
track_0890540,train
track_0897309,train
track_0785620,validation
track_1414397,train
track_1203321,validation
track_1350373,validation
track_0015658,train
track_1300329,train
track_0903590,train
track_1075200,validation
track_1171067,train
track_1330446,train
track_1096934,train
track_0381086,train
track_1110379,train
track_1137266,train
track_1339347,validation
track_1075214,train
track_0047053,train
track_1264350,train
track_1029328,train
track_1341953,train
track_1320023,train
track_1358777,validation
track_1063105,train
track_0390001,train
track_0501672,train
track_0166604,train
track_0272871,validation
track_0371277,train
track_1402278,train
track_0402848,train
track_0202195,train
track_1049278,train
track_1272096,train
track_0319802,train
track_0749612,train
track_1405040,train
track_1056823,train
track_1080394,train
track_0081283,validation
track_1316758,train
track_0913702,train
track_1059975,train
track_1341270,train
track_1335151,train
track_1418335,train
track_1284529,train
track_0073153,train
track_1148774,train
track_1171561,train
track_0986862,train
track_0759145,validation
track_0346272,train
track_1054438,train
track_0967235,train
track_1193235,train
track_1277826,test
track_0405785,train
track_0081190,train
track_1063327,test
track_0155325,test
track_1132181,train
track_1337334,test
track_1150486,train
track_0232891,train
track_1227741,train
track_1039358,train
track_1029323,train
track_1405032,test
track_1114031,train
track_1156090,validation
track_1101376,test
track_1072911,train
track_0470793,train
track_1127783,train
track_0383570,train
track_1231497,train
track_1399549,train
track_1284740,train
track_1118834,validation
track_0908091,train
track_1164982,train
track_1084674,train
track_1166929,train
track_1194759,train
track_0564209,train
track_1011642,train
track_1330453,train
track_0674310,train
track_1248600,train
track_1389168,train
track_1215628,train
track_1114497,validation
track_1088066,validation
track_0498817,validation
track_1118537,train
track_1379863,train
track_1111830,test
track_1264972,train
track_0785436,train
track_1133985,train
track_0133660,validation
track_1273980,train
track_0914766,train
track_1251685,train
track_1143154,test
track_1193021,train
track_1103312,validation
track_1009559,train
track_0665853,train
track_0959164,test
track_1225042,train
track_1015565,test
track_1164635,train
track_1271786,train
track_0918871,train
track_1383957,train
track_1128035,train
track_1026346,train
track_1158501,train
track_1348658,test
track_1277850,train
track_1103453,test
track_0839516,train
track_1266573,train
track_0151035,train
track_1097289,train
track_1087792,train
track_0647521,validation
track_1195885,train
track_1413862,train
track_1041565,train
track_0026564,train
track_1289382,train
track_1160271,train
track_1273948,train
track_1156054,train
track_1340796,train
track_1186546,train
track_1159691,train
track_0866706,test
track_0938331,train
track_1256023,train
track_1094523,train
track_0873567,validation
track_1165996,validation
track_1123875,validation
track_0264475,validation
track_1109964,train
track_1070454,validation
track_1284933,train
track_1165907,train
track_0863566,train
track_1341277,train
track_1130020,train
track_0802297,train
track_0718511,validation
track_0603760,train
track_0511078,test
track_1109954,train
track_1095026,train
track_0659899,train
track_0076658,train
track_1078778,train
track_0079750,train
track_1149694,train
track_0306434,train
track_1247374,train
track_0511052,train
track_1096122,train
track_1204590,validation
track_1287551,train
track_1203427,train
track_1196186,test
track_1127042,train
track_1345279,train
track_0459361,test
track_1028815,test
track_0000954,validation
track_1202182,validation
track_0244524,validation
track_0875036,train
track_0785421,train
track_1095701,validation
track_0790445,train
track_1155023,validation
track_1165472,train
track_0789657,validation
track_1160052,test
track_1076449,train
track_0873816,validation
track_1194767,train
track_1070600,test
track_1108284,train
track_0078735,validation
track_1159665,test
track_1235608,train
track_1081050,test
track_0373293,train
track_0159038,train
track_1186429,train
track_1158118,train
track_1419786,validation
track_1164990,test
track_1208028,validation
track_0036237,train
track_0973385,validation
track_1362272,train
track_0802178,train
track_0491052,train
track_0302318,train
track_0006606,train
track_1283758,train
track_0585154,validation
track_1264201,test
track_1280424,validation
track_1262645,validation
track_1288418,train
track_1033092,test
track_1351138,train
track_1223076,train
track_1078794,train
track_1126844,train
track_1160054,train
track_1293739,train
track_0773676,train
track_0242384,train
track_1255088,train
track_0922587,train
track_1137250,validation
track_0875307,train
track_1101578,validation
track_1127780,train
track_1268905,train
track_1278514,train
track_1228737,validation
track_0010808,train
track_1293999,train
track_1248253,train
track_0897993,train
track_1156023,validation
track_1111836,test
track_1037053,train
track_0606409,train
track_1279603,train
track_1151415,train
track_1242274,train
track_0384148,train
track_1056816,train
track_0497845,train
track_0934959,test
track_1231992,train
track_1350823,train
track_1329450,validation
track_1226134,test
track_1077046,train
track_1158988,train
track_1159622,train
track_0659887,train
track_1156010,test
track_1407170,train
track_1128209,train
track_1328127,test
track_1109850,validation
track_1096887,train
track_0325368,test
track_0081026,train
track_1070599,train
track_0835929,train
track_0938335,train
track_1400600,validation
track_0759091,train
track_0448653,train
track_1369856,train
track_1159557,train
track_1131097,train
track_0967565,validation
track_0897981,train
track_0125447,validation
track_1084680,train
track_0802286,train
track_0272928,test
track_1399056,train
track_1372090,train
track_1369646,train
track_1150491,train
track_0349108,train
track_1289126,train
track_1070639,validation
track_1342574,train
track_0828834,train
track_1157602,train
track_1372074,train
track_1033432,test
track_0581063,train
track_1248623,test
track_0711260,test
track_0579303,train
track_1171608,train
track_1136878,train
track_0278356,validation
track_1369712,test
track_1321517,train
track_0147668,train
track_1362243,train
track_1355266,train
track_1089586,train
track_1052468,test
track_0977169,train
track_0304546,test
track_1368979,validation
track_0714709,train
track_0950107,test
track_0491059,train
track_1294741,train
track_1053498,train
track_1321060,train
track_1321063,train
track_1162382,test
track_0381090,train
track_1081532,train
track_0897985,train
track_1090467,train
track_1032329,test
track_1078436,train
track_1330450,train
track_1138695,train
track_1189924,train
track_1348739,train
track_1253537,train
track_0080761,train
track_0040318,test
track_0832634,test
track_0961605,validation
track_1056172,train
track_0356932,train
track_1095820,train
track_1072433,train
track_1121410,validation
track_1256028,validation
track_0891611,train
track_1176206,train
track_0662053,validation
track_1366144,train
track_0945016,train
track_1345054,train
track_1400605,train
track_0802320,train
track_0875370,train
track_0523087,train
track_1239507,test
track_1356516,train
track_0167096,validation
track_1276899,train
track_1341266,train
track_0094731,train
track_0470759,train
track_0172815,train
track_1188770,train
track_1234387,train
track_0729298,train
track_1287647,validation
track_0888639,train
track_1086273,train
track_1076564,test
track_0556373,train
track_1053845,train
track_1300037,train
track_0947021,train
track_0897307,train
track_1098678,test
track_1037059,train
track_0666622,validation
track_1080201,train
track_1164994,train
track_0628410,train
track_0151043,train
track_1386494,train
track_1357458,validation
track_0080771,test
track_0306199,test
track_1080561,train
track_0076656,validation
track_1057796,train
track_0205094,train
track_1244946,train
track_0752520,train
track_0914774,test
track_1077047,train
track_1096119,train
track_1151411,train
track_0854721,train
track_0873808,validation
track_1307837,test
track_1131997,validation
track_1248278,validation
